seqnames	start	end	width	strand	Median
6	87000001	88000000	1000000	*	-0.0208419323758828
6	88000001	89000000	1000000	*	-0.0248817433427492
6	89000001	90000000	1000000	*	-0.0122805947724847
6	90000001	91000000	1000000	*	-0.00329336641476972
6	91000001	92000000	1000000	*	0.0187686254337845
6	92000001	93000000	1000000	*	0.0191142617577907
6	93000001	94000000	1000000	*	0.00405333561120465
6	94000001	95000000	1000000	*	-0.0150018350067171
6	95000001	96000000	1000000	*	NA
6	96000001	97000000	1000000	*	0.00219257299318123
6	97000001	98000000	1000000	*	0.027655161101824
6	98000001	99000000	1000000	*	0.000327200147307726
6	99000001	100000000	1000000	*	0.0169800033445086
6	100000001	101000000	1000000	*	0.0241929250149149
6	101000001	102000000	1000000	*	0.0236849656434381
6	102000001	103000000	1000000	*	-0.00902837565065886
6	103000001	104000000	1000000	*	-0.0410616659783521
6	104000001	105000000	1000000	*	-0.0191426659369116
6	105000001	106000000	1000000	*	0.0256474883175211
6	106000001	107000000	1000000	*	0.0165651848611554
6	107000001	108000000	1000000	*	0.014001303119357
6	108000001	109000000	1000000	*	-0.00308442182209324
6	109000001	110000000	1000000	*	-0.00686223733940848
6	110000001	111000000	1000000	*	0.0214214647176777
6	111000001	112000000	1000000	*	-0.0152462193814402
6	112000001	113000000	1000000	*	0.0310344753833559
6	113000001	114000000	1000000	*	0.00420339839140171
6	114000001	115000000	1000000	*	-0.00938728977928984
6	115000001	116000000	1000000	*	NA
6	116000001	117000000	1000000	*	-0.00299601058290432
6	117000001	118000000	1000000	*	0.00472474153468775
6	118000001	119000000	1000000	*	0.0113408966967752
6	119000001	120000000	1000000	*	0.0207433566527668
6	120000001	121000000	1000000	*	0.0324224721701325
6	121000001	122000000	1000000	*	-0.00813426618144309
6	122000001	123000000	1000000	*	0.0171555954859168
6	123000001	124000000	1000000	*	0.01209733626087
6	124000001	125000000	1000000	*	0.0599462245372393
6	125000001	126000000	1000000	*	0.0370347461282456
6	126000001	127000000	1000000	*	0.0245531872801657
6	127000001	128000000	1000000	*	0.0210089911177861
6	128000001	129000000	1000000	*	0.029809754300064
6	129000001	130000000	1000000	*	0.00335798967167472
6	130000001	131000000	1000000	*	0.0458199697987026
6	131000001	132000000	1000000	*	0.0446523380073676
6	132000001	133000000	1000000	*	0.0216289389757874
6	133000001	134000000	1000000	*	-0.0220447993198153
6	134000001	135000000	1000000	*	-0.00490771429278995
6	135000001	136000000	1000000	*	0.0509109664505365
6	136000001	137000000	1000000	*	0.0364345088698383
6	137000001	138000000	1000000	*	0.0262809237594004
6	138000001	139000000	1000000	*	0.0297513870689481
6	139000001	140000000	1000000	*	-0.00858763044489275
6	140000001	141000000	1000000	*	0.0629348353877437
6	141000001	142000000	1000000	*	0.0311431961162044
6	142000001	143000000	1000000	*	0.0184917385825557
6	143000001	144000000	1000000	*	0.0164169776747995
6	144000001	145000000	1000000	*	-0.0170176044060473
6	145000001	146000000	1000000	*	0.0338996285313712
6	146000001	147000000	1000000	*	0.0207200288238448
6	147000001	148000000	1000000	*	0.0396869310697228
6	148000001	149000000	1000000	*	0.0146646297121486
6	149000001	150000000	1000000	*	0.0166692262361235
6	150000001	151000000	1000000	*	0.0524138806968326
6	151000001	152000000	1000000	*	0.0225200931491539
6	152000001	153000000	1000000	*	0.0209169366473357
6	153000001	154000000	1000000	*	0.0218432094606065
6	154000001	155000000	1000000	*	-0.00807990020486055
6	155000001	156000000	1000000	*	0.03242672822802
6	156000001	157000000	1000000	*	0.0294518548923478
6	157000001	158000000	1000000	*	NA
6	158000001	159000000	1000000	*	0.0313414921615159
6	159000001	160000000	1000000	*	0.0236769112204666
6	160000001	161000000	1000000	*	-0.00861565591035894
6	161000001	162000000	1000000	*	-0.0151183669631651
6	162000001	163000000	1000000	*	-0.019021471000197
6	163000001	164000000	1000000	*	-0.00473934713967647
6	164000001	165000000	1000000	*	0.0231959859389622
6	165000001	166000000	1000000	*	-0.0547358405431719
6	166000001	167000000	1000000	*	0.0238450030986336
6	167000001	168000000	1000000	*	NA
6	168000001	169000000	1000000	*	NA
6	169000001	170000000	1000000	*	-0.0065087585918267
6	170000001	171000000	1000000	*	NA
6	171000001	172000000	1000000	*	NA
7	1	1000000	1000000	*	NA
7	1000001	2000000	1000000	*	0.0502789807805933
7	2000001	3000000	1000000	*	0.0957465165206577
7	3000001	4000000	1000000	*	0.0498264974300414
7	4000001	5000000	1000000	*	0.00758183412772734
7	5000001	6000000	1000000	*	-0.0851828495620938
7	6000001	7000000	1000000	*	-0.167283279571484
7	7000001	8000000	1000000	*	0.0110850801462431
7	8000001	9000000	1000000	*	0.00745527957264235
7	9000001	10000000	1000000	*	-0.00824374223724055
7	10000001	11000000	1000000	*	0.0325534469025208
7	11000001	12000000	1000000	*	0.0329950033874859
7	12000001	13000000	1000000	*	0.0314385561479198
7	13000001	14000000	1000000	*	0.00428186194756509
7	14000001	15000000	1000000	*	-0.00467863279663507
7	15000001	16000000	1000000	*	0.0140721535721679
7	16000001	17000000	1000000	*	0.0327496646807229
7	17000001	18000000	1000000	*	0.0455177031080283
7	18000001	19000000	1000000	*	0.0316280013787311
7	19000001	20000000	1000000	*	0.0140082198590669
7	20000001	21000000	1000000	*	0.0160474031831186
7	21000001	22000000	1000000	*	0.0359909223880744
7	22000001	23000000	1000000	*	0.0230567250842158
7	23000001	24000000	1000000	*	-0.0141199883737072
7	24000001	25000000	1000000	*	0.0388120242499526
7	25000001	26000000	1000000	*	0.0504860009712306
7	26000001	27000000	1000000	*	0.0286933475414652
7	27000001	28000000	1000000	*	0.0529012890417497
7	28000001	29000000	1000000	*	0.0849067825019646
7	29000001	30000000	1000000	*	0.0909040367826703
7	30000001	31000000	1000000	*	0.0251427089882174
7	31000001	32000000	1000000	*	0.0345252067310268
7	32000001	33000000	1000000	*	-0.0291450123784861
7	33000001	34000000	1000000	*	0.0261253575935199
7	34000001	35000000	1000000	*	-0.00201455833892711
7	35000001	36000000	1000000	*	0.00490644678247737
7	36000001	37000000	1000000	*	0.0163194004842392
7	37000001	38000000	1000000	*	-0.0134938155736373
7	38000001	39000000	1000000	*	0.0215965844362159
7	39000001	40000000	1000000	*	0.0180621709899537
7	40000001	41000000	1000000	*	0.0442147628455984
7	41000001	42000000	1000000	*	0.0511058081567503
7	42000001	43000000	1000000	*	0.0441754249756097
7	43000001	44000000	1000000	*	0.0277313062703772
7	44000001	45000000	1000000	*	-0.00590436427936357
7	45000001	46000000	1000000	*	0.0125947994527751
7	46000001	47000000	1000000	*	-0.00262514828030073
7	47000001	48000000	1000000	*	0.0752222567001771
7	48000001	49000000	1000000	*	0.00933530251118373
7	49000001	50000000	1000000	*	0.00357902157662106
7	50000001	51000000	1000000	*	NA
7	51000001	52000000	1000000	*	0.0212174418770789
7	52000001	53000000	1000000	*	-0.0156648916091845
7	53000001	54000000	1000000	*	-0.0252154452988261
7	54000001	55000000	1000000	*	-0.0544536240083991
7	55000001	56000000	1000000	*	-0.00595624084813965
7	56000001	57000000	1000000	*	-0.176632799070539
7	62000001	63000000	1000000	*	-0.257700720998159
7	63000001	64000000	1000000	*	-0.274523818401532
7	64000001	65000000	1000000	*	-0.152898385559502
7	65000001	66000000	1000000	*	-0.184748607106242
7	66000001	67000000	1000000	*	-0.084248128544186
7	67000001	68000000	1000000	*	-0.0249510150955344
7	68000001	69000000	1000000	*	0.0126816446354992
7	69000001	70000000	1000000	*	0.0839601421616451
7	70000001	71000000	1000000	*	0.00546041357228965
7	71000001	72000000	1000000	*	0.0469906389861014
7	72000001	73000000	1000000	*	-0.521834330171978
7	73000001	74000000	1000000	*	0.028796824408693
7	74000001	75000000	1000000	*	NA
7	75000001	76000000	1000000	*	-0.110846966577261
7	76000001	77000000	1000000	*	-0.390634023714589
7	77000001	78000000	1000000	*	-0.020248660627051
7	78000001	79000000	1000000	*	0.0134255278922267
7	79000001	80000000	1000000	*	0.053974216914838
7	80000001	81000000	1000000	*	0.0367786738370171
7	81000001	82000000	1000000	*	0.0371653502831772
7	82000001	83000000	1000000	*	0.00174653261192409
7	83000001	84000000	1000000	*	0.00997846621283756
7	84000001	85000000	1000000	*	0.0377154308753631
7	85000001	86000000	1000000	*	0.0246349865992087
7	86000001	87000000	1000000	*	0.00620194819447478
7	87000001	88000000	1000000	*	0.0259061524387775
7	88000001	89000000	1000000	*	0.0270229284019526
7	89000001	90000000	1000000	*	-0.00843081619814955
7	90000001	91000000	1000000	*	0.0124680333845328
7	91000001	92000000	1000000	*	-0.00753144586158259
7	92000001	93000000	1000000	*	0.0128849129944193
7	93000001	94000000	1000000	*	0.0408802801326894
7	94000001	95000000	1000000	*	0.0438079570740842
7	95000001	96000000	1000000	*	0.0328366382137528
7	96000001	97000000	1000000	*	0.00459939482444669
7	97000001	98000000	1000000	*	-0.051041671960023
7	98000001	99000000	1000000	*	-0.00121196974521991
7	99000001	100000000	1000000	*	-0.108327821924651
7	100000001	101000000	1000000	*	NA
7	101000001	102000000	1000000	*	-0.0272394898549103
7	102000001	103000000	1000000	*	-0.372970230400718
7	103000001	104000000	1000000	*	0.010613907966364
7	104000001	105000000	1000000	*	-0.0141207880995157
7	105000001	106000000	1000000	*	-0.0140546411652021
7	106000001	107000000	1000000	*	-0.000968854035209407
7	107000001	108000000	1000000	*	0.0136494989465002
7	108000001	109000000	1000000	*	-0.0187107571650744
7	109000001	110000000	1000000	*	-0.0301526720346908
7	110000001	111000000	1000000	*	0.0155070892549973
7	111000001	112000000	1000000	*	0.00631808183024726
7	112000001	113000000	1000000	*	-0.0229734477045076
7	113000001	114000000	1000000	*	-0.0049480558253588
7	114000001	115000000	1000000	*	0.043889492070662
7	115000001	116000000	1000000	*	0.0637408341378666
7	116000001	117000000	1000000	*	0.0260070183520212
7	117000001	118000000	1000000	*	0.057566605969593
7	118000001	119000000	1000000	*	0.00442094536971141
7	119000001	120000000	1000000	*	-0.00140796016908037
7	120000001	121000000	1000000	*	0.0379394798841744
7	121000001	122000000	1000000	*	0.0140826510268866
7	122000001	123000000	1000000	*	-0.00884621929695076
7	123000001	124000000	1000000	*	0.00532440641475996
7	124000001	125000000	1000000	*	0.00681154900527908
7	125000001	126000000	1000000	*	0.00523908829292777
7	126000001	127000000	1000000	*	0.00866259351490759
7	127000001	128000000	1000000	*	0.0117515772385898
7	128000001	129000000	1000000	*	-0.0360477273764855
7	129000001	130000000	1000000	*	-0.00372128484554104
7	130000001	131000000	1000000	*	NA
7	131000001	132000000	1000000	*	0.0571999540049914
7	132000001	133000000	1000000	*	0.0637938518301547
7	133000001	134000000	1000000	*	0.0303048687047226
7	134000001	135000000	1000000	*	0.0129902821613228
7	135000001	136000000	1000000	*	0.0088368565704558
7	136000001	137000000	1000000	*	-0.00957218429963305
7	137000001	138000000	1000000	*	0.0218019167767751
7	138000001	139000000	1000000	*	-0.00284046932231826
7	139000001	140000000	1000000	*	NA
7	140000001	141000000	1000000	*	-0.00689283519980512
7	141000001	142000000	1000000	*	-0.000505459923798292
7	142000001	143000000	1000000	*	NA
7	143000001	144000000	1000000	*	NA
7	144000001	145000000	1000000	*	-0.037085027049848
7	145000001	146000000	1000000	*	-0.0285603329901276
7	146000001	147000000	1000000	*	0.000342992529787548
7	147000001	148000000	1000000	*	0.00357906787466461
7	148000001	149000000	1000000	*	-0.0204463406594462
7	149000001	150000000	1000000	*	-0.0894925335607834
7	150000001	151000000	1000000	*	0.0292743213120208
7	151000001	152000000	1000000	*	0.0489239892155178
7	152000001	153000000	1000000	*	0.0871587740783774
7	153000001	154000000	1000000	*	-0.113706557999738
7	154000001	155000000	1000000	*	NA
7	155000001	156000000	1000000	*	0.0857554672546315
7	156000001	157000000	1000000	*	0.0203501482538384
7	157000001	158000000	1000000	*	0.0529867375748028
7	158000001	159000000	1000000	*	0.00788000873096465
7	159000001	160000000	1000000	*	NA
8	1	1000000	1000000	*	NA
8	1000001	2000000	1000000	*	0.016658802848133
8	2000001	3000000	1000000	*	0.113188657216199
8	3000001	4000000	1000000	*	-0.035337091134669
8	4000001	5000000	1000000	*	-0.0162385980373779
8	5000001	6000000	1000000	*	-0.00234055062394412
8	6000001	7000000	1000000	*	-0.0152895442700931
8	7000001	8000000	1000000	*	NA
8	8000001	9000000	1000000	*	-0.029792902417741
8	9000001	10000000	1000000	*	0.0356149193328511
8	10000001	11000000	1000000	*	0.0697926670509025
8	11000001	12000000	1000000	*	-0.0592160559600467
8	12000001	13000000	1000000	*	NA
8	13000001	14000000	1000000	*	0.0180771931674566
8	14000001	15000000	1000000	*	0.00180497133579733
8	15000001	16000000	1000000	*	-0.0369039546983753
8	16000001	17000000	1000000	*	0.0194374596336379
8	17000001	18000000	1000000	*	-0.00063699555674295
8	18000001	19000000	1000000	*	0.0247212839503799
8	19000001	20000000	1000000	*	0.059454863435227
8	20000001	21000000	1000000	*	0.0801041923077732
8	21000001	22000000	1000000	*	0.0179196528656645
8	22000001	23000000	1000000	*	0.0556509264249957
8	23000001	24000000	1000000	*	0.0132380785060864
8	24000001	25000000	1000000	*	0.050687856368552
8	25000001	26000000	1000000	*	-0.00871431589010985
8	26000001	27000000	1000000	*	0.00114792012604806
8	27000001	28000000	1000000	*	0.0404795760531367
8	28000001	29000000	1000000	*	0.0146624499618369
8	29000001	30000000	1000000	*	0.056550649859336
8	30000001	31000000	1000000	*	0.00773082712080221
8	31000001	32000000	1000000	*	0.0111789376814823
8	32000001	33000000	1000000	*	0.000623476513720635
8	33000001	34000000	1000000	*	-0.00787439076885667
8	34000001	35000000	1000000	*	-0.0283103873647847
8	35000001	36000000	1000000	*	-0.0329992972745235
8	36000001	37000000	1000000	*	-0.0221088029220175
8	37000001	38000000	1000000	*	0.00475943720854445
8	38000001	39000000	1000000	*	-0.00829620330254252
8	39000001	40000000	1000000	*	-0.00239858476766524
8	40000001	41000000	1000000	*	0.00126492581956084
8	41000001	42000000	1000000	*	0.0109799058820334
8	42000001	43000000	1000000	*	-0.0262186870520834
8	47000001	48000000	1000000	*	0.0517453298514017
8	48000001	49000000	1000000	*	NA
8	49000001	50000000	1000000	*	0.0723370056892297
8	50000001	51000000	1000000	*	0.0184495207531262
8	51000001	52000000	1000000	*	-0.012314019567482
8	52000001	53000000	1000000	*	-0.00409450423710109
8	53000001	54000000	1000000	*	0.0291704486931908
8	54000001	55000000	1000000	*	-0.00660365795107473
8	55000001	56000000	1000000	*	0.0287510615775478
8	56000001	57000000	1000000	*	-0.0218664813216556
8	57000001	58000000	1000000	*	0.00193161930577917
8	58000001	59000000	1000000	*	0.0437418890852239
8	59000001	60000000	1000000	*	0.022145357095502
8	60000001	61000000	1000000	*	0.0668125144398823
8	61000001	62000000	1000000	*	-0.00164582786385397
8	62000001	63000000	1000000	*	0.00674741216870984
8	63000001	64000000	1000000	*	0.0271187516278483
8	64000001	65000000	1000000	*	0.0063782116579402
8	65000001	66000000	1000000	*	0.0353365003006384
8	66000001	67000000	1000000	*	0.00307433697724191
8	67000001	68000000	1000000	*	-0.0270124479969339
8	68000001	69000000	1000000	*	0.0247145846884565
8	69000001	70000000	1000000	*	0.0168812396165743
8	70000001	71000000	1000000	*	-0.00784067355432351
8	71000001	72000000	1000000	*	0.00179765597729395
8	72000001	73000000	1000000	*	0.0248225969361236
8	73000001	74000000	1000000	*	0.0106920184749897
8	74000001	75000000	1000000	*	-0.00650460020853143
8	75000001	76000000	1000000	*	-0.000752339984289892
8	76000001	77000000	1000000	*	-0.0151366509853355
8	77000001	78000000	1000000	*	0.00796864193638393
8	78000001	79000000	1000000	*	0.0134903801857138
8	79000001	80000000	1000000	*	0.044503501930837
8	80000001	81000000	1000000	*	0.0293534888283636
8	81000001	82000000	1000000	*	0.0488626673468526
8	82000001	83000000	1000000	*	0.0364442786374705
8	83000001	84000000	1000000	*	0.0222288764878322
8	84000001	85000000	1000000	*	-0.0158253552435282
8	85000001	86000000	1000000	*	-0.000134623372096883
8	86000001	87000000	1000000	*	NA
8	87000001	88000000	1000000	*	0.00986606623057554
8	88000001	89000000	1000000	*	-0.0285622237300381
8	89000001	90000000	1000000	*	-0.0144971313428898
8	90000001	91000000	1000000	*	-0.0272322246512219
8	91000001	92000000	1000000	*	0.0287073626473597
8	92000001	93000000	1000000	*	-0.0174668905981187
8	93000001	94000000	1000000	*	0.00625172655579047
8	94000001	95000000	1000000	*	0.00124691398222883
8	95000001	96000000	1000000	*	-0.00204472402687399
8	96000001	97000000	1000000	*	0.000238515836538026
8	97000001	98000000	1000000	*	0.0148865684546675
8	98000001	99000000	1000000	*	0.0217767997216338
8	99000001	100000000	1000000	*	0.0115406634413269
8	100000001	101000000	1000000	*	0.04432808569198
8	101000001	102000000	1000000	*	0.0151717773736672
8	102000001	103000000	1000000	*	0.054644785762183
8	103000001	104000000	1000000	*	0.0069664547645651
8	104000001	105000000	1000000	*	0.0352953825812351
8	105000001	106000000	1000000	*	0.0536984723173986
8	106000001	107000000	1000000	*	0.0730837075595919
8	107000001	108000000	1000000	*	0.0532732872507125
8	108000001	109000000	1000000	*	0.053202681111603
8	109000001	110000000	1000000	*	0.0603146209933761
8	110000001	111000000	1000000	*	0.0429264457284974
8	111000001	112000000	1000000	*	0.0354199075341148
8	112000001	113000000	1000000	*	0.00453050474390842
8	113000001	114000000	1000000	*	0.027639176670742
8	114000001	115000000	1000000	*	0.0148845310138043
8	115000001	116000000	1000000	*	-0.0222067483798774
8	116000001	117000000	1000000	*	0.0432821680424816
8	117000001	118000000	1000000	*	0.00652642833973259
8	118000001	119000000	1000000	*	0.0269375124978561
8	119000001	120000000	1000000	*	0.0171542971604805
8	120000001	121000000	1000000	*	0.00950234448471216
8	121000001	122000000	1000000	*	0.0283852375197921
8	122000001	123000000	1000000	*	0.0550864517611926
8	123000001	124000000	1000000	*	0.0210430053900978
8	124000001	125000000	1000000	*	0.0303818561920088
8	125000001	126000000	1000000	*	0.012773511209547
8	126000001	127000000	1000000	*	0.00757045197746669
8	127000001	128000000	1000000	*	0.0201326288806694
8	128000001	129000000	1000000	*	0.0591642540248295
8	129000001	130000000	1000000	*	0.0639154820970316
8	130000001	131000000	1000000	*	0.0524821911376654
8	131000001	132000000	1000000	*	0.0267425412218423
8	132000001	133000000	1000000	*	-0.0177544967198846
8	133000001	134000000	1000000	*	0.049171957912736
8	134000001	135000000	1000000	*	0.0363430088795023
8	135000001	136000000	1000000	*	0.0345150302084257
8	136000001	137000000	1000000	*	0.000256288354906962
8	137000001	138000000	1000000	*	-0.0402299946720325
8	138000001	139000000	1000000	*	-0.0107608874642209
8	139000001	140000000	1000000	*	0.0382404297479381
8	140000001	141000000	1000000	*	0.0661258719682456
8	141000001	142000000	1000000	*	0.004486378928888
8	142000001	143000000	1000000	*	NA
8	143000001	144000000	1000000	*	0.214291071714096
8	144000001	145000000	1000000	*	0.0814340062953
8	145000001	146000000	1000000	*	NA
8	146000001	147000000	1000000	*	NA
9	1	1000000	1000000	*	NA
9	1000001	2000000	1000000	*	0.00049073419333065
9	2000001	3000000	1000000	*	0.0171273285183954
9	3000001	4000000	1000000	*	0.0437304764223996
9	4000001	5000000	1000000	*	-0.00836859736754831
9	5000001	6000000	1000000	*	0.00440951470255164
9	6000001	7000000	1000000	*	-0.0124925852744424
9	7000001	8000000	1000000	*	0.0593438845895216
9	8000001	9000000	1000000	*	0.0278406561189061
9	9000001	10000000	1000000	*	0.0129888453698065
9	10000001	11000000	1000000	*	0.0105869677635682
9	11000001	12000000	1000000	*	-0.0097467965144198
9	12000001	13000000	1000000	*	0.0203708619846021
9	13000001	14000000	1000000	*	0.0357846513392737
9	14000001	15000000	1000000	*	0.0421821998533755
9	15000001	16000000	1000000	*	0.0221792356339785
9	16000001	17000000	1000000	*	0.0392695035223839
9	17000001	18000000	1000000	*	0.00780878503274191
9	18000001	19000000	1000000	*	0.0191794070399243
9	19000001	20000000	1000000	*	-0.000406732036800782
9	20000001	21000000	1000000	*	0.0395401376597612
9	21000001	22000000	1000000	*	0.0204372396961233
9	22000001	23000000	1000000	*	0.00363216899418876
9	23000001	24000000	1000000	*	-0.0312177120175244
9	24000001	25000000	1000000	*	-0.0406477000741119
9	25000001	26000000	1000000	*	-0.0126317375669522
9	26000001	27000000	1000000	*	-0.00349616341093991
9	27000001	28000000	1000000	*	0.0211573381409466
9	28000001	29000000	1000000	*	-0.020918983882609
9	29000001	30000000	1000000	*	0.00817802440479189
9	30000001	31000000	1000000	*	-0.0035763051127974
9	31000001	32000000	1000000	*	0.000505764860309582
9	32000001	33000000	1000000	*	-0.00864594646601535
9	33000001	34000000	1000000	*	-0.0248808498013887
9	34000001	35000000	1000000	*	-0.0220471563594508
9	35000001	36000000	1000000	*	-0.00564847666564357
9	36000001	37000000	1000000	*	0.0215663406024564
9	37000001	38000000	1000000	*	0.0147863332025532
9	38000001	39000000	1000000	*	-0.204932783786047
9	39000001	40000000	1000000	*	NA
9	40000001	41000000	1000000	*	NA
9	41000001	42000000	1000000	*	NA
9	42000001	43000000	1000000	*	NA
9	43000001	44000000	1000000	*	NA
9	44000001	45000000	1000000	*	NA
9	45000001	46000000	1000000	*	NA
9	46000001	47000000	1000000	*	NA
9	51000001	52000000	1000000	*	NA
9	52000001	53000000	1000000	*	NA
9	53000001	54000000	1000000	*	NA
9	54000001	55000000	1000000	*	NA
9	55000001	56000000	1000000	*	NA
9	56000001	57000000	1000000	*	NA
9	57000001	58000000	1000000	*	NA
9	58000001	59000000	1000000	*	NA
9	59000001	60000000	1000000	*	NA
9	60000001	61000000	1000000	*	NA
9	61000001	62000000	1000000	*	NA
9	62000001	63000000	1000000	*	NA
9	63000001	64000000	1000000	*	NA
9	64000001	65000000	1000000	*	NA
9	65000001	66000000	1000000	*	NA
9	66000001	67000000	1000000	*	NA
9	67000001	68000000	1000000	*	NA
9	68000001	69000000	1000000	*	NA
9	69000001	70000000	1000000	*	NA
9	70000001	71000000	1000000	*	NA
9	71000001	72000000	1000000	*	0.0127872474137889
9	72000001	73000000	1000000	*	0.0821236027948832
9	73000001	74000000	1000000	*	-0.00973592451645814
9	74000001	75000000	1000000	*	-0.0172581348797515
9	75000001	76000000	1000000	*	0.0315697497941558
9	76000001	77000000	1000000	*	0.0275189997475978
9	77000001	78000000	1000000	*	0.00341257869237744
9	78000001	79000000	1000000	*	0.0535018870281388
9	79000001	80000000	1000000	*	0.017233467161446
9	80000001	81000000	1000000	*	0.0414650393246758
9	81000001	82000000	1000000	*	0.0343332411137932
9	82000001	83000000	1000000	*	0.0232710906503576
9	83000001	84000000	1000000	*	-0.00568218204015152
9	84000001	85000000	1000000	*	-0.0336959266576312
9	85000001	86000000	1000000	*	0.0187167789370327
9	86000001	87000000	1000000	*	-0.0127313000723151
9	87000001	88000000	1000000	*	0.065734517160318
9	88000001	89000000	1000000	*	-0.00108026266133158
9	89000001	90000000	1000000	*	0.0708112629242303
9	90000001	91000000	1000000	*	0.00758602909343076
9	91000001	92000000	1000000	*	0.0637111541915795
9	92000001	93000000	1000000	*	NA
9	93000001	94000000	1000000	*	0.0713428933734523
9	94000001	95000000	1000000	*	0.0562081500396471
9	95000001	96000000	1000000	*	-0.0047978221689539
9	96000001	97000000	1000000	*	0.0307607603246126
9	97000001	98000000	1000000	*	-0.0157884346818667
9	98000001	99000000	1000000	*	0.0749574960564342
9	99000001	100000000	1000000	*	-0.049738526216191
9	100000001	101000000	1000000	*	0.0129123307032682
9	101000001	102000000	1000000	*	0.0752323252294615
9	102000001	103000000	1000000	*	0.0449130522654982
9	103000001	104000000	1000000	*	0.0101050486737043
9	104000001	105000000	1000000	*	0.0292412714771192
9	105000001	106000000	1000000	*	0.00277315209052079
9	106000001	107000000	1000000	*	0.00211411330655723
9	107000001	108000000	1000000	*	0.00823973836145739
9	108000001	109000000	1000000	*	0.0560957969154743
9	109000001	110000000	1000000	*	0.104640309931806
9	110000001	111000000	1000000	*	0.0499319089999317
9	111000001	112000000	1000000	*	0.0511062197162732
9	112000001	113000000	1000000	*	0.086473953244369
9	113000001	114000000	1000000	*	0.0270786342773452
9	114000001	115000000	1000000	*	0.00223877822187851
9	115000001	116000000	1000000	*	-0.0764594869621794
9	116000001	117000000	1000000	*	0.0376561898221698
9	117000001	118000000	1000000	*	0.0574399534164731
9	118000001	119000000	1000000	*	0.0373839829440867
9	119000001	120000000	1000000	*	0.0511701346191809
9	120000001	121000000	1000000	*	0.0192905855187132
9	121000001	122000000	1000000	*	-0.00849359690790015
9	122000001	123000000	1000000	*	0.0168541870566641
9	123000001	124000000	1000000	*	-0.00560023039929604
9	124000001	125000000	1000000	*	0.0684537616013173
9	125000001	126000000	1000000	*	0.0191582360911303
9	126000001	127000000	1000000	*	0.0699491184354292
9	127000001	128000000	1000000	*	0.0196116472521363
9	128000001	129000000	1000000	*	0.0449753233849936
9	129000001	130000000	1000000	*	0.0827326337455126
9	130000001	131000000	1000000	*	0.0442502208176125
9	131000001	132000000	1000000	*	0.00482603557045623
9	132000001	133000000	1000000	*	0.0420306955127614
9	133000001	134000000	1000000	*	NA
9	134000001	135000000	1000000	*	0.0293514393807301
9	135000001	136000000	1000000	*	0.0689326312802122
9	136000001	137000000	1000000	*	0.102344699856902
9	137000001	138000000	1000000	*	NA
9	138000001	139000000	1000000	*	0.161558665772531
9	139000001	140000000	1000000	*	NA
9	140000001	141000000	1000000	*	0.105844520925652
9	141000001	142000000	1000000	*	NA
10	1	1000000	1000000	*	NA
10	1000001	2000000	1000000	*	0.0368286552935911
10	2000001	3000000	1000000	*	0.0227033468518856
10	3000001	4000000	1000000	*	-0.0186586990279573
10	4000001	5000000	1000000	*	0.0400417393751863
10	5000001	6000000	1000000	*	-0.00181184667259898
10	6000001	7000000	1000000	*	-0.0235153901046081
10	7000001	8000000	1000000	*	0.0284040228618236
10	8000001	9000000	1000000	*	0.0369786806347888
10	9000001	10000000	1000000	*	0.0779009042750163
10	10000001	11000000	1000000	*	0.054855336076221
10	11000001	12000000	1000000	*	0.0180434840159839
10	12000001	13000000	1000000	*	-0.00199866999185468
10	13000001	14000000	1000000	*	0.0486379467248199
10	14000001	15000000	1000000	*	0.0243118116836395
10	15000001	16000000	1000000	*	0.0345925863361055
10	16000001	17000000	1000000	*	0.0289108226309776
10	17000001	18000000	1000000	*	NA
10	18000001	19000000	1000000	*	NA
10	19000001	20000000	1000000	*	0.0259792395615552
10	20000001	21000000	1000000	*	0.0197912075562561
10	21000001	22000000	1000000	*	0.0102429404793965
10	22000001	23000000	1000000	*	0.0194118453794368
10	23000001	24000000	1000000	*	0.0326733834951393
10	24000001	25000000	1000000	*	0.0394305472007705
10	25000001	26000000	1000000	*	0.00423537836146847
10	26000001	27000000	1000000	*	0.0315872118244558
10	27000001	28000000	1000000	*	0.00256935924002716
10	28000001	29000000	1000000	*	0.02526782025492
10	29000001	30000000	1000000	*	0.051446356634623
10	30000001	31000000	1000000	*	0.0160348585190405
10	31000001	32000000	1000000	*	0.0352516760334411
10	32000001	33000000	1000000	*	0.0213050402296783
10	33000001	34000000	1000000	*	0.0545082693471243
10	34000001	35000000	1000000	*	0.054406008963628
10	35000001	36000000	1000000	*	0.00924232125614069
10	36000001	37000000	1000000	*	-0.00854509013765505
10	37000001	38000000	1000000	*	NA
10	38000001	39000000	1000000	*	NA
10	43000001	44000000	1000000	*	0.0103232597226252
10	44000001	45000000	1000000	*	0.0654629937825864
10	45000001	46000000	1000000	*	0.0576534134493963
10	46000001	47000000	1000000	*	NA
10	47000001	48000000	1000000	*	NA
10	48000001	49000000	1000000	*	NA
10	49000001	50000000	1000000	*	NA
10	50000001	51000000	1000000	*	0.0983154506458648
10	51000001	52000000	1000000	*	NA
10	52000001	53000000	1000000	*	-0.00204577162827288
10	53000001	54000000	1000000	*	0.0350228993372054
10	54000001	55000000	1000000	*	NA
